Student ID,Name,Age,Gender,10th Grade %,12th Grade %,School Board,Stream in 12th,Favorite Subject,Favorite Subject Marks,Top Scored Subject,Top Subject Marks,Hobby,Problem Solving Skill,Communication Skill,Leadership Skill,Creative Thinking,Analytical Ability,Social Behavior,Preferred Career Paths,Long Term Goal,Recommended Career,Alternative Career Options
STU1379,Morgan Daniels,25,Other,91.44,83.65,State Board,Science PCM,Physics,80.32,Physics,96.08,Robotics,Excellent,Excellent,Average,Good,Excellent,Extrovert,Electronics & Communication Engineering,Private Job,Electronics & Communication Engineering,"Stock Broker, Environmental Scientist"
STU1380,Jacob Navarro,22,Male,82.93,69.82,CBSE,Arts,History,93.26,History,81.65,Writing Journals,Good,Excellent,Excellent,Average,Poor,Introvert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Cost and Management Accountant (CMA), Electronics & Communication Engineering"
STU1381,Heather Robinson,25,Other,90.21,96.85,CBSE,Science PCM,Mathematics,84.71,Mathematics,82.5,Coding,Excellent,Average,Excellent,Good,Excellent,Ambivert,Electrical Engineering,Private Job,Electrical Engineering,"Psychologist/Counselor, Civil Services Officer (IAS, IPS, IFS)"
STU1382,Ian Holmes,18,Other,99.01,76.95,ICSE,Science PCM,Mathematics,77.97,Mathematics,70.35,DIY Projects,Excellent,Good,Poor,Good,Excellent,Introvert,Electronics & Communication Engineering,Private Job,Electronics & Communication Engineering,"Economist, Electrical Engineering"
STU1383,Cody Hill,24,Female,94.51,94.58,CBSE,Science PCM,Biology,84.36,Biology,75.02,Tech Exploration,Excellent,Good,Excellent,Good,Excellent,Introvert,Biomedical Engineering,Higher Studies,Biomedical Engineering,"Food Technologist, Stock Broker"
STU1384,Melissa Finley,22,Other,70.94,83.18,CBSE,Science PCB,Chemistry,82.69,Chemistry,93.64,Reading,Good,Excellent,Good,Poor,Average,Extrovert,Teacher (Biology/Science),Government Job,Teacher (Biology/Science),"Content Writer/Editor, Pharmacist"
STU1385,Holly Davis,23,Male,93.24,89.98,CBSE,Commerce,Mathematics,93.44,Economics,93.74,Tech Exploration,Excellent,Poor,Good,Good,Excellent,Extrovert,Economist,Higher Studies,Economist,"Investment Banker, Physiotherapist"
STU1386,David Strickland,25,Other,66.39,70.67,CBSE,Arts,History,80.9,History,71.75,Writing Journals,Good,Excellent,Excellent,Poor,Excellent,Introvert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Lawyer (Corporate, Criminal, Civil Law), Teacher (Biology/Science)"
STU1387,Charles Mendez,23,Other,88.74,83.06,State Board,Science PCB,Chemistry,86.15,Chemistry,96.04,Reading,Excellent,Average,Poor,Good,Excellent,Introvert,Biotechnologist,Higher Studies,Biotechnologist,"Social Worker/NGO Manager, Tax Consultant"
STU1388,Carrie Wood,18,Male,92.07,87.98,ICSE,Commerce,Mathematics,94.65,Economics,76.81,Reading Finance News,Excellent,Excellent,Average,Average,Excellent,Ambivert,Investment Banker,Private Job,Investment Banker,"Psychologist/Counselor, Cost and Management Accountant (CMA)"
STU1389,Randy Gordon,19,Other,70.07,72.82,ICSE,Commerce,Business Studies,81.95,Business Studies,88.36,Reading Success Stories,Excellent,Excellent,Excellent,Excellent,Poor,Introvert,Entrepreneur/Business Owner,Own Business,Entrepreneur/Business Owner,"Tax Consultant, Psychologist/Counselor"
STU1390,Richard Hodge,25,Female,72.54,80.29,State Board,Arts,History,84.74,Political Science,98.44,Organizing Events,Good,Excellent,Excellent,Excellent,Good,Extrovert,Public Relations Officer,Private Job,Public Relations Officer,"Electronics & Communication Engineering, Food Technologist"
STU1391,Willie Watson,19,Female,79.03,89.81,CBSE,Science PCB,Chemistry,88.81,Biology,85.94,Traveling,Excellent,Good,Average,Good,Excellent,Ambivert,Environmental Scientist,Higher Studies,Environmental Scientist,"Company Secretary (CS), Social Worker/NGO Manager"
STU1392,Lucas Escobar,21,Other,68.17,72.79,CBSE,Arts,English Literature,89.44,History,97.5,Reading Novels,Good,Excellent,Excellent,Excellent,Poor,Extrovert,Content Writer/Editor,Private Job,Content Writer/Editor,"Investment Banker, Insurance Advisor"
STU1393,Thomas Shaw,25,Female,97.09,89.34,State Board,Commerce,Economics,82.37,Mathematics,96.33,Reading Finance News,Excellent,Excellent,Excellent,Good,Excellent,Extrovert,Investment Banker,Private Job,Investment Banker,"Nurse, Forensic Scientist"
STU1394,Stephanie Boyd,25,Female,90.91,94.47,State Board,Science PCM,Physics,85.32,Mathematics,94.45,Writing,Excellent,Average,Good,Good,Excellent,Ambivert,"B.Sc. in Physics, Chemistry, Mathematics",Higher Studies,"B.Sc. in Physics, Chemistry, Mathematics","Company Secretary (CS), Psychologist/Counselor"
STU1395,Thomas Underwood,20,Female,85.38,88.8,ICSE,Science PCB,Biology,73.07,Chemistry,91.13,Social Work,Excellent,Good,Good,Average,Poor,Ambivert,Veterinarian,Private Job,Veterinarian,"Journalist/Reporter, Chartered Accountant (CA)"
STU1396,Steven Miller,22,Other,72.15,79.06,State Board,Science PCB,Biology,90.69,Biology,77.92,Reading,Good,Excellent,Average,Excellent,Average,Introvert,Nurse,Government Job,Nurse,"Insurance Advisor, Financial Analyst"
STU1397,Ann Baker,20,Other,97.66,92.74,ICSE,Science PCM,Mathematics,94.2,Physics,80.32,Reading,Excellent,Excellent,Excellent,Good,Excellent,Introvert,Aerospace/Aeronautical Engineering,Higher Studies,Aerospace/Aeronautical Engineering,"Investment Banker, Forensic Scientist"
STU1398,Christine Kim,21,Male,88.51,93.04,CBSE,Arts,History,83.01,Political Science,99.51,Debating,Good,Excellent,Excellent,Good,Average,Introvert,"Civil Services Officer (IAS, IPS, IFS)",Government Job,"Civil Services Officer (IAS, IPS, IFS)","Teacher (Commerce/Economics), Dietitian/Nutritionist"
STU1399,Cindy Oconnell,22,Male,80.89,79.54,State Board,Science PCB,Biology,84.74,Physics,99.43,Solving Puzzles,Excellent,Good,Poor,Excellent,Average,Ambivert,Physiotherapist,Private Job,Physiotherapist,"Pharmacist, Bank Manager/Officer"
STU1400,Charles Mclaughlin,20,Male,93.81,83.33,CBSE,Science PCB,Biology,71.33,Chemistry,75.06,Reading,Good,Excellent,Poor,Average,Excellent,Ambivert,Pharmacist,Private Job,Pharmacist,"Content Writer/Editor, Tax Consultant"
STU1401,Karen Black,21,Female,81.72,75.9,State Board,Science PCB,Biology,77.1,Biology,98.49,Reading,Excellent,Good,Good,Poor,Good,Introvert,Veterinarian,Private Job,Veterinarian,"Journalist/Reporter, Teacher (Biology/Science)"
STU1402,Rita Smith,20,Female,72.71,83.37,ICSE,Science PCM,Physics,74.66,Physics,92.08,Playing Sports,Excellent,Poor,Excellent,Poor,Excellent,Extrovert,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT)",Government Job,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT)","Civil Engineering, Lawyer (Corporate, Criminal, Civil Law)"
STU1403,Nicole Griffith,25,Female,73.72,88.39,State Board,Commerce,Business Studies,70.56,Accountancy,91.57,Reading Case Studies,Good,Excellent,Excellent,Excellent,Good,Ambivert,Company Secretary (CS),Private Job,Company Secretary (CS),"Biomedical Engineering, Civil Engineering"
STU1404,Luke Wright,22,Male,77.76,60.78,CBSE,Commerce,Business Studies,83.65,Economics,85.17,Networking,Excellent,Poor,Excellent,Excellent,Poor,Ambivert,Entrepreneur/Business Owner,Own Business,Entrepreneur/Business Owner,"Electrical Engineering, Nurse"
STU1405,Cory Mason,18,Other,71.37,83.04,ICSE,Commerce,Accountancy,81.49,Economics,70.54,Playing Number Games,Good,Good,Good,Average,Excellent,Ambivert,Cost and Management Accountant (CMA),Private Job,Cost and Management Accountant (CMA),"Insurance Advisor, Stock Broker"
STU1406,Donald Gibbs,21,Female,89.78,92.74,ICSE,Science PCB,Biology,88.13,Biology,89.55,Storytelling,Excellent,Good,Good,Good,Poor,Ambivert,Veterinarian,Private Job,Veterinarian,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT), Environmental Scientist"
STU1407,Victoria Huerta,21,Other,72.97,82.16,State Board,Arts,History,86.6,History,98.56,Taking Photos,Good,Excellent,Good,Excellent,Average,Extrovert,Journalist/Reporter,Private Job,Journalist/Reporter,"Company Secretary (CS), Biotechnologist"
STU1408,David Hawkins,19,Other,81.12,76.94,State Board,Arts,Political Science,77.62,Political Science,99.17,Writing Essays,Good,Excellent,Excellent,Excellent,Excellent,Introvert,"Civil Services Officer (IAS, IPS, IFS)",Government Job,"Civil Services Officer (IAS, IPS, IFS)","Teacher (Commerce/Economics), Pharmacist"
STU1409,Jody Burgess,22,Male,90.47,94.28,State Board,Science PCB,Chemistry,96.16,Chemistry,92.01,Writing,Excellent,Excellent,Good,Excellent,Excellent,Extrovert,Doctor,Higher Studies,Doctor,"Dentist, Entrepreneur/Business Owner"
STU1410,Allison Allen,23,Other,87.43,93.34,State Board,Science PCM,Physics,86.93,Physics,73.6,Writing,Excellent,Excellent,Good,Good,Excellent,Extrovert,"B.Sc. in Physics, Chemistry, Mathematics",Higher Studies,"B.Sc. in Physics, Chemistry, Mathematics","Biotechnologist, Environmental Scientist"
STU1411,James Chaney,24,Male,88.32,99.22,CBSE,Science PCM,Physics,76.71,Physics,79.77,Building Model Planes,Excellent,Average,Good,Good,Excellent,Extrovert,Aerospace/Aeronautical Engineering,Higher Studies,Aerospace/Aeronautical Engineering,"Entrepreneur/Business Owner, Dentist"
STU1412,Alan Cummings,23,Other,78.75,81.75,State Board,Science PCM,Physics,78.03,Mathematics,88.16,Reading Adventure Books,Excellent,Average,Average,Good,Excellent,Extrovert,Pilot Training (Commercial Pilot License – CPL),Government Job,Pilot Training (Commercial Pilot License – CPL),"Environmental Scientist, Bank Manager/Officer"
STU1413,Robert Ferguson,22,Other,86.33,88.31,CBSE,Science PCB,Biology,96.86,Chemistry,90.61,Tech Exploration,Excellent,Good,Average,Good,Excellent,Extrovert,Biotechnologist,Higher Studies,Biotechnologist,"Homeopath/Ayurvedic Practitioner, Bank Manager/Officer"
STU1414,Carl Conley,25,Other,80.97,74.53,State Board,Arts,History,72.31,English Literature,72.04,Reading Novels,Average,Excellent,Average,Excellent,Good,Ambivert,Content Writer/Editor,Private Job,Content Writer/Editor,"Physiotherapist, Lawyer (Corporate, Criminal, Civil Law)"
STU1415,Brenda Mathews,24,Male,84.47,87.9,State Board,Science PCB,Biology,75.12,Chemistry,89.95,Writing,Good,Poor,Good,Good,Excellent,Extrovert,Food Technologist,Private Job,Food Technologist,"Robotics Engineering, Teacher (Commerce/Economics)"
STU1416,Keith Taylor II,19,Female,73.59,70.22,ICSE,Arts,Political Science,77.7,Political Science,94.3,Networking,Good,Excellent,Average,Excellent,Poor,Introvert,Public Relations Officer,Private Job,Public Relations Officer,"Entrepreneur/Business Owner, Teacher (Commerce/Economics)"
STU1417,Cindy Chase,24,Male,80.12,94.63,State Board,Science PCM,Mathematics,96.04,Mathematics,77.07,Robotics,Excellent,Good,Good,Good,Excellent,Extrovert,Electrical Engineering,Private Job,Electrical Engineering,"Chartered Accountant (CA), Environmental Scientist"
STU1418,Lindsay Morales,24,Female,74.04,82.43,ICSE,Commerce,Economics,98.87,Economics,97.71,Mentoring Younger Students,Good,Excellent,Good,Good,Average,Introvert,Teacher (Commerce/Economics),Government Job,Teacher (Commerce/Economics),"Indian Army, Navy, Air Force (NDA, CDS, AFCAT), Economist"
STU1419,Jimmy Hess Jr.,21,Male,91.77,88.61,ICSE,Science PCB,Chemistry,83.29,Biology,85.46,Sketching,Excellent,Excellent,Good,Good,Poor,Extrovert,Dentist,Private Job,Dentist,"Civil Engineering, Civil Services Officer (IAS, IPS, IFS)"
STU1420,Diane Jackson,20,Female,82.87,92.2,State Board,Commerce,Accountancy,91.72,Accountancy,87.18,Reading Business Magazines,Excellent,Average,Poor,Excellent,Excellent,Introvert,Chartered Accountant (CA),Private Job,Chartered Accountant (CA),"Social Worker/NGO Manager, Indian Army, Navy, Air Force (NDA, CDS, AFCAT)"
STU1421,Robin Payne,18,Female,95.79,76.87,ICSE,Science PCM,Physics,93.72,Physics,71.63,Sketching,Excellent,Excellent,Average,Good,Excellent,Extrovert,Biomedical Engineering,Higher Studies,Biomedical Engineering,"Stock Broker, Bank Manager/Officer"
STU1422,Christopher Taylor,21,Other,79.98,78.43,ICSE,Arts,History,78.59,Political Science,76.46,Photography,Good,Excellent,Good,Excellent,Average,Extrovert,Journalist/Reporter,Private Job,Journalist/Reporter,"Bank Manager/Officer, Biomedical Engineering"
STU1423,Casey Thomas,21,Male,69.27,88.52,ICSE,Arts,History,81.26,Biology,70.5,Reading Novels,Excellent,Average,Excellent,Excellent,Excellent,Ambivert,Insurance Advisor,Government Job,Insurance Advisor,"Nurse, Food Technologist"
STU1424,Brian Carter,20,Male,79.18,86.6,State Board,Science PCB,Chemistry,70.81,Biology,85.13,Writing,Good,Excellent,Good,Good,Excellent,Ambivert,Food Technologist,Private Job,Food Technologist,"Economist, Company Secretary (CS)"
STU1425,Kristina Allen,24,Other,89.07,82.54,State Board,Science PCM,Physics,88.45,Physics,76.05,Sketching,Excellent,Good,Average,Good,Excellent,Ambivert,Biomedical Engineering,Higher Studies,Biomedical Engineering,"Dietitian/Nutritionist, Teacher (Commerce/Economics)"
STU1426,Justin Weber,21,Other,85.85,79.25,ICSE,Commerce,Economics,92.03,Mathematics,76.0,Writing Essays,Excellent,Poor,Excellent,Good,Excellent,Introvert,Economist,Higher Studies,Economist,"B.Sc. in Physics, Chemistry, Mathematics, Doctor"
STU1427,Stephanie Perry,22,Male,77.18,79.77,ICSE,Arts,Psychology,94.58,Psychology,75.69,Reading Psychology Books,Good,Excellent,Average,Good,Good,Extrovert,Psychologist/Counselor,Private Job,Psychologist/Counselor,"Robotics Engineering, Physiotherapist"
STU1428,Evelyn Mills,24,Female,85.37,82.71,CBSE,Science PCB,Biology,80.61,Biology,77.1,DIY Projects,Excellent,Poor,Excellent,Good,Good,Ambivert,Dentist,Private Job,Dentist,"Financial Analyst, Pharmacist"
STU1429,Dennis Martin,22,Male,89.7,76.29,State Board,Science PCM,Physics,74.92,Mathematics,99.41,Tech Exploration,Excellent,Good,Poor,Good,Excellent,Extrovert,Electrical Engineering,Private Job,Electrical Engineering,"Company Secretary (CS), Mechanical Engineering"
STU1430,George Savage,25,Male,87.37,94.15,State Board,Science PCB,Biology,78.8,Chemistry,76.82,Reading,Excellent,Poor,Average,Good,Excellent,Ambivert,Biotechnologist,Higher Studies,Biotechnologist,"Dietitian/Nutritionist, Entrepreneur/Business Owner"
STU1431,Antonio Greene,25,Female,75.76,77.79,CBSE,Arts,History,83.62,History,94.98,Debating,Good,Excellent,Excellent,Excellent,Excellent,Extrovert,"Civil Services Officer (IAS, IPS, IFS)",Government Job,"Civil Services Officer (IAS, IPS, IFS)","Biotechnologist, Mechanical Engineering"
STU1432,Elizabeth Smith,22,Male,81.37,83.64,CBSE,Arts,Political Science,95.43,Political Science,96.36,Storytelling,Good,Excellent,Poor,Excellent,Poor,Introvert,Public Relations Officer,Private Job,Public Relations Officer,"Civil Services Officer (IAS, IPS, IFS), Civil Engineering"
STU1433,Alexander Ruiz,24,Male,77.87,85.79,ICSE,Science PCM,Mathematics,72.09,Chemistry,83.46,Building Models,Excellent,Good,Average,Good,Excellent,Ambivert,Civil Engineering,Higher Studies,Civil Engineering,"Teacher/Professor (School or College level), Doctor"
STU1434,Jordan Rivera,19,Male,77.69,88.11,ICSE,Commerce,Mathematics,97.71,Economics,84.98,Reading Economics Books,Excellent,Excellent,Poor,Good,Excellent,Introvert,Economist,Higher Studies,Economist,"B.Sc. in Physics, Chemistry, Mathematics, Doctor"
STU1435,Joel Lozano,20,Male,93.12,99.85,CBSE,Science PCB,Chemistry,96.23,Biology,99.59,DIY Projects,Excellent,Poor,Poor,Good,Excellent,Extrovert,Biotechnologist,Higher Studies,Biotechnologist,"Psychologist/Counselor, Electronics & Communication Engineering"
STU1436,Tara Baker,20,Female,85.44,75.16,CBSE,Science PCB,Biology,99.36,Chemistry,96.63,Writing,Good,Good,Excellent,Excellent,Poor,Extrovert,Homeopath/Ayurvedic Practitioner,Private Job,Homeopath/Ayurvedic Practitioner,"Tax Consultant, Chartered Accountant (CA)"
STU1437,Jason Green,19,Other,81.57,87.08,ICSE,Science PCB,Physics,89.7,Biology,80.96,Solving Puzzles,Excellent,Good,Excellent,Average,Average,Extrovert,Physiotherapist,Private Job,Physiotherapist,"Veterinarian, Investment Banker"
STU1438,Jason Smith,25,Other,88.01,88.44,ICSE,Commerce,Mathematics,93.14,Mathematics,92.16,Playing Number Games,Good,Excellent,Excellent,Average,Excellent,Ambivert,Stock Broker,Private Job,Stock Broker,"Indian Army, Navy, Air Force (NDA, CDS, AFCAT), Aerospace/Aeronautical Engineering"
STU1439,Kristin Moreno,19,Female,94.35,85.78,State Board,Science PCM,Mathematics,78.62,Mathematics,77.31,Robotics,Excellent,Poor,Excellent,Good,Excellent,Ambivert,Electrical Engineering,Private Job,Electrical Engineering,"Civil Engineering, Teacher/Professor (School or College level)"
STU1440,John Brown,24,Female,77.54,79.22,CBSE,Commerce,Mathematics,98.13,Accountancy,90.9,Solving Puzzles,Excellent,Average,Excellent,Good,Excellent,Extrovert,Chartered Accountant (CA),Private Job,Chartered Accountant (CA),"Financial Analyst, Company Secretary (CS)"
STU1441,Jasmine Jackson,23,Other,83.37,84.57,State Board,Science PCB,Chemistry,90.73,Chemistry,98.23,Sketching,Good,Poor,Average,Poor,Excellent,Introvert,Forensic Scientist,Private Job,Forensic Scientist,"Civil Services Officer (IAS, IPS, IFS), Bachelor of Architecture (B.Arch)"
STU1442,Jesus Chen,20,Male,78.74,72.91,ICSE,Arts,History,87.41,History,77.43,Mentoring Younger Students,Good,Excellent,Good,Good,Poor,Extrovert,Teacher/Professor (School or College level),Government Job,Teacher/Professor (School or College level),"Forensic Scientist, Lawyer (Corporate, Criminal, Civil Law)"
STU1443,Cory Williams,25,Male,84.01,66.86,CBSE,Science PCM,Mathematics,74.48,Physics,83.92,Reading Adventure Books,Excellent,Good,Average,Good,Excellent,Ambivert,Marine Engineering (Merchant Navy),Government Job,Marine Engineering (Merchant Navy),"Investment Banker, Chartered Accountant (CA)"
STU1444,Jessica Smith,22,Male,73.03,76.56,ICSE,Arts,Political Science,90.68,Political Science,79.69,Volunteering in Community,Good,Excellent,Average,Poor,Average,Extrovert,Social Worker/NGO Manager,Social Impact,Social Worker/NGO Manager,"Electrical Engineering, Robotics Engineering"
STU1445,Michael Moran,23,Female,66.41,66.48,ICSE,Commerce,Economics,75.69,Business Studies,74.35,Creating Small Projects,Excellent,Good,Excellent,Excellent,Excellent,Ambivert,Entrepreneur/Business Owner,Own Business,Entrepreneur/Business Owner,"Stock Broker, Nurse"
STU1446,Cynthia Morrow,19,Other,71.46,84.12,State Board,Arts,Political Science,80.55,Political Science,79.78,Networking,Good,Excellent,Poor,Excellent,Average,Ambivert,Public Relations Officer,Private Job,Public Relations Officer,"Civil Engineering, Electronics & Communication Engineering"
STU1447,Nicole Walker,20,Female,81.99,93.66,State Board,Science PCM,Physics,85.98,Mathematics,78.91,Robotics,Excellent,Good,Good,Good,Excellent,Ambivert,Electrical Engineering,Private Job,Electrical Engineering,"Teacher/Professor (School or College level), Pharmacist"
STU1448,Alejandro Gomez,21,Other,75.64,72.11,CBSE,Science PCM,Physics,89.51,Mathematics,81.63,Traveling,Excellent,Poor,Average,Good,Excellent,Extrovert,Marine Engineering (Merchant Navy),Government Job,Marine Engineering (Merchant Navy),"Bachelor of Architecture (B.Arch), Doctor"
